	 0.8292682926829268 	 0.1 	 0.1 	 0.1 	 0.7

	 0.8292682926829268 	 0.1 	 0.1 	 0.2 	 0.6

	 0.8439024390243902 	 0.1 	 0.1 	 0.3 	 0.5

	 0.848780487804878 	 0.1 	 0.1 	 0.4 	 0.4

	 0.8390243902439024 	 0.1 	 0.1 	 0.5 	 0.3

	 0.8390243902439024 	 0.1 	 0.1 	 0.6 	 0.2

	 0.8390243902439024 	 0.1 	 0.1 	 0.7 	 0.1

	 0.8292682926829268 	 0.1 	 0.2 	 0.1 	 0.6

	 0.8439024390243902 	 0.1 	 0.2 	 0.2 	 0.5

	 0.8439024390243902 	 0.1 	 0.2 	 0.3 	 0.4

	 0.848780487804878 	 0.1 	 0.2 	 0.4 	 0.3

	 0.8390243902439024 	 0.1 	 0.2 	 0.5 	 0.2

	 0.8390243902439024 	 0.1 	 0.2 	 0.6 	 0.1

	 0.8439024390243902 	 0.1 	 0.3 	 0.1 	 0.5

	 0.8439024390243902 	 0.1 	 0.3 	 0.2 	 0.4

	 0.8439024390243902 	 0.1 	 0.3 	 0.3 	 0.3

	 0.848780487804878 	 0.1 	 0.3 	 0.4 	 0.2

	 0.8390243902439024 	 0.1 	 0.3 	 0.5 	 0.1

	 0.8439024390243902 	 0.1 	 0.3 	 0.6 	 1.0

	 0.8439024390243902 	 0.1 	 0.3 	 0.7 	 0.8

	 0.8439024390243902 	 0.1 	 0.3 	 0.7 	 0.9

	 0.8439024390243902 	 0.1 	 0.3 	 0.7 	 1.0

	 0.8439024390243902 	 0.1 	 0.3 	 0.8 	 0.7

	 0.8439024390243902 	 0.1 	 0.3 	 0.8 	 0.8

	 0.8439024390243902 	 0.1 	 0.3 	 0.8 	 0.9

	 0.8439024390243902 	 0.1 	 0.3 	 0.8 	 1.0

	 0.8439024390243902 	 0.1 	 0.3 	 0.9 	 0.7

	 0.8439024390243902 	 0.1 	 0.3 	 0.9 	 0.8

	 0.8439024390243902 	 0.1 	 0.3 	 0.9 	 0.9

	 0.8439024390243902 	 0.1 	 0.3 	 0.9 	 1.0

	 0.8536585365853658 	 0.1 	 0.3 	 1.0 	 0.6

	 0.8439024390243902 	 0.1 	 0.3 	 1.0 	 0.7

	 0.8439024390243902 	 0.1 	 0.3 	 1.0 	 0.8

	 0.8439024390243902 	 0.1 	 0.3 	 1.0 	 0.9

	 0.8439024390243902 	 0.1 	 0.3 	 1.0 	 1.0

	 0.8439024390243902 	 0.1 	 0.4 	 0.1 	 0.4

	 0.8439024390243902 	 0.1 	 0.4 	 0.2 	 0.3

	 0.8439024390243902 	 0.1 	 0.4 	 0.3 	 0.2

	 0.848780487804878 	 0.1 	 0.4 	 0.4 	 0.1

	 0.8439024390243902 	 0.1 	 0.4 	 0.5 	 0.8

	 0.8439024390243902 	 0.1 	 0.4 	 0.5 	 0.9

	 0.8439024390243902 	 0.1 	 0.4 	 0.5 	 1.0

	 0.8439024390243902 	 0.1 	 0.4 	 0.6 	 0.7

	 0.8439024390243902 	 0.1 	 0.4 	 0.6 	 0.8

